public_product_path,canonical_url,expansion,product_label,version,rarity,edition,language,finish,printed_code,from_status,from_cents,from_eur,available_count,discovered_via,detail_attempted,detail_ok,fields_present,fields_absent,source_date
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-3,Legendary Collection Kaiba Mega Pack,Blue Eyes White Dragon V 3,V3,,,,,,priced,600,6.00,734,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-4,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-4,Legendary Collection Kaiba Mega Pack,Blue Eyes White Dragon V 4,V4,,,,,,priced,10,0.10,1136,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection/Blue-Eyes-White-Dragon,Legendary Collection,Blue Eyes White Dragon,,,,,,,priced,4,0.04,760,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-1,Legendary Decks II,Blue Eyes White Dragon V 1,V1,,,,,,priced,2,0.02,445,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-2,Legendary Decks II,Blue Eyes White Dragon V 2,V2,,,,,,priced,2,0.02,2018,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-3,Legendary Decks II,Blue Eyes White Dragon V 3,V3,,,,,,priced,2,0.02,1837,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Legendary Duelists Season 2,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,85,0.85,331,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V2-Ultra-Rare,Legendary Duelists Season 2,Blue Eyes White Dragon V2 Ultra Rare,V2,Ultra Rare,,,,,priced,149,1.49,151,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V3-Ultra-Rare,Legendary Duelists Season 2,Blue Eyes White Dragon V3 Ultra Rare,V3,Ultra Rare,,,,,priced,75,0.75,213,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V4-Ultra-Rare,Legendary Duelists Season 2,Blue Eyes White Dragon V4 Ultra Rare,V4,Ultra Rare,,,,,priced,100,1.00,168,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-White-Dragon-Abyss/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-White-Dragon-Abyss/Blue-Eyes-White-Dragon,Legendary Duelists White Dragon Abyss,Blue Eyes White Dragon,,,,,,,priced,2,0.02,846,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Gold-Box/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Gold-Box/Blue-Eyes-White-Dragon,Legendary Gold Box,Blue Eyes White Dragon,,,,,,,priced,1290,12.90,27,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Limited Pack Stamp Edition,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,190,1.90,90,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V2-Secret-Rare,Limited Pack Stamp Edition,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,675,6.75,52,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V3-Starlight-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V3-Starlight-Rare,Limited Pack Stamp Edition,Blue Eyes White Dragon V3 Starlight Rare,V3,Starlight Rare,,,,,priced,30000,300.00,4,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V1-Ultra-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V1-Ultra-Parallel-Rare,Magnificent Mavens,Blue Eyes White Dragon V1 Ultra Parallel Rare,V1,Rare,,,,,priced,14966,149.66,16,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V2-Secret-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V2-Secret-Parallel-Rare,Magnificent Mavens,Blue Eyes White Dragon V2 Secret Parallel Rare,V2,Rare,,,,,priced,49900,499.00,2,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Maximum-Gold-El-Dorado/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Maximum-Gold-El-Dorado/Blue-Eyes-White-Dragon,Maximum Gold El Dorado,Blue Eyes White Dragon,,,,,,,priced,99,0.99,876,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Maximum-Gold/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Maximum-Gold/Blue-Eyes-White-Dragon,Maximum Gold,Blue Eyes White Dragon,,,,,,,priced,1299,12.99,277,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/OTS-Tournament-Pack-28/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/OTS-Tournament-Pack-28/Blue-Eyes-White-Dragon,OTS Tournament Pack 28,Blue Eyes White Dragon,,,,,,,priced,9000,90.00,146,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Power-of-Chaos-Kaiba-the-Revenge/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Power-of-Chaos-Kaiba-the-Revenge/Blue-Eyes-White-Dragon,Power of Chaos Kaiba the Revenge,Blue Eyes White Dragon,,,,,,,priced,100,1.00,283,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Premium-Gold-2/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Premium-Gold-2/Blue-Eyes-White-Dragon,Premium Gold 2,Blue Eyes White Dragon,,,,,,,priced,150,1.50,229,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Prismatic God Box,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,200,2.00,27,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V2-Ultimate-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V2-Ultimate-Rare,Prismatic God Box,Blue Eyes White Dragon V2 Ultimate Rare,V2,Ultimate Rare,,,,,priced,2950,29.50,13,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon,Promos OCG,Blue Eyes White Dragon,,,,,,,na,,,,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,Promos OCG,Blue Eyes White Dragon V1 Quarter Century Secret Rare,V1,Quarter Century Secret Rare,,,,,priced,21900,219.00,3,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V2-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V2-Parallel-Rare,Promos OCG,Blue Eyes White Dragon V2 Parallel Rare,V2,Rare,,,,,priced,1800,18.00,27,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,30,0.30,59,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V10-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V10-Quarter-Century-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V10 Quarter Century Secret Rare,V10,Quarter Century Secret Rare,,,,,priced,15900,159.00,9,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V2-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,50,0.50,38,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V3-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V3-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V3 Secret Rare,V3,Secret Rare,,,,,priced,290,2.90,17,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V4-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V4-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V4 Secret Rare,V4,Secret Rare,,,,,priced,295,2.95,30,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V5-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V5-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V5 Secret Rare,V5,Secret Rare,,,,,priced,240,2.40,22,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V6-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V6-Quarter-Century-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V6 Quarter Century Secret Rare,V6,Quarter Century Secret Rare,,,,,priced,1400,14.00,19,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V7-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V7-Quarter-Century-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V7 Quarter Century Secret Rare,V7,Quarter Century Secret Rare,,,,,priced,2000,20.00,10,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V8-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V8-Quarter-Century-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V8 Quarter Century Secret Rare,V8,Quarter Century Secret Rare,,,,,priced,2999,29.99,7,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V9-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V9-Quarter-Century-Secret-Rare,Quarter Century Art Collection,Blue Eyes White Dragon V9 Quarter Century Secret Rare,V9,Quarter Century Secret Rare,,,,,priced,1600,16.00,11,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V1-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V1-Platinum-Secret-Rare,Quarter Century Bonanza,Blue Eyes White Dragon V1 Platinum Secret Rare,V1,Platinum Secret Rare,,,,,priced,400,4.00,408,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V2-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V2-Quarter-Century-Secret-Rare,Quarter Century Bonanza,Blue Eyes White Dragon V2 Quarter Century Secret Rare,V2,Quarter Century Secret Rare,,,,,priced,12000,120.00,80,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Quarter Century Chronicle sidePride,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,498,4.98,5,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V2-Secret-Rare,Quarter Century Chronicle sidePride,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,1700,17.00,18,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,Quarter Century Chronicle sidePride,Blue Eyes White Dragon V3 Quarter Century Secret Rare,V3,Quarter Century Secret Rare,,,,,priced,31000,310.00,4,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V4-Ultimate-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V4-Ultimate-Rare,Quarter Century Chronicle sidePride,Blue Eyes White Dragon V4 Ultimate Rare,V4,Ultimate Rare,,,,,priced,6995,69.95,5,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Quarter Century Duelist Box,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,99,0.99,19,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,Quarter Century Duelist Box,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,900,9.00,8,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,Quarter Century Duelist Box,Blue Eyes White Dragon V3 Quarter Century Secret Rare,V3,Quarter Century Secret Rare,,,,,priced,6990,69.90,8,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,Quarter Century Stampede,Blue Eyes White Dragon V1 Quarter Century Secret Rare,V1,Quarter Century Secret Rare,,,,,priced,4000,40.00,151,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V2-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V2-Platinum-Secret-Rare,Quarter Century Stampede,Blue Eyes White Dragon V2 Platinum Secret Rare,V2,Platinum Secret Rare,,,,,priced,200,2.00,270,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V3-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V3-Platinum-Secret-Rare,Quarter Century Stampede,Blue Eyes White Dragon V3 Platinum Secret Rare,V3,Platinum Secret Rare,,,,,priced,190,1.90,274,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V4-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V4-Quarter-Century-Secret-Rare,Quarter Century Stampede,Blue Eyes White Dragon V4 Quarter Century Secret Rare,V4,Quarter Century Secret Rare,,,,,priced,1050,10.50,165,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V5-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V5-Quarter-Century-Secret-Rare,Quarter Century Stampede,Blue Eyes White Dragon V5 Quarter Century Secret Rare,V5,Quarter Century Secret Rare,,,,,priced,1299,12.99,195,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Rarity Collection 5,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,99,0.99,1261,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V2-Starlight-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V2-Starlight-Rare,Rarity Collection 5,www.cardmarket.com,V2,Starlight Rare,,,,,priced,1350,13.50,531,versions|search,yes,yes,expansion|rarity|version,edition|finish|language|printed_code,2026-08-04
/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Retro Pack,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,599,5.99,133,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V2-Ultra-Rare,Retro Pack,Blue Eyes White Dragon V2 Ultra Rare,V2,Ultra Rare,,,,,priced,1300,13.00,27,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V-1,Shonen Jump Magazine,Blue Eyes White Dragon V 1,V1,,,,,,priced,154,1.54,123,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V2-Ultra-Rare,Shonen Jump Magazine,Blue Eyes White Dragon V2 Ultra Rare,V2,Ultra Rare,,,,,priced,500,5.00,54,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V3-Ultra-Rare,Shonen Jump Magazine,Blue Eyes White Dragon V3 Ultra Rare,V3,Ultra Rare,,,,,priced,6990,69.90,60,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V4-Ultra-Rare,Shonen Jump Magazine,Blue Eyes White Dragon V4 Ultra Rare,V4,Ultra Rare,,,,,priced,27999,279.99,10,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V1-Common,Speed Duel Battle City Box,Blue Eyes White Dragon V1 Common,V1,Common,,,,,priced,2,0.02,462,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,Speed Duel Battle City Box,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,129,1.29,208,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V1-Common,Speed Duel Battle City Finals,Blue Eyes White Dragon V1 Common,V1,Common,,,,,priced,2,0.02,252,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V2-Secret-Rare,Speed Duel Battle City Finals,Blue Eyes White Dragon V2 Secret Rare,V2,Secret Rare,,,,,priced,1079,10.79,71,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Starter-Decks-Duelists-of-Tomorrow/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Starter-Decks-Duelists-of-Tomorrow/Blue-Eyes-White-Dragon,Speed Duel Starter Decks Duelists of Tomorrow,Blue Eyes White Dragon,,,,,,,priced,4,0.04,495,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Tournament-Pack-1/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Tournament-Pack-1/Blue-Eyes-White-Dragon,Speed Duel Tournament Pack 1,Blue Eyes White Dragon,,,,,,,priced,1350,13.50,93,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Spell-of-Mask/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Spell-of-Mask/Blue-Eyes-White-Dragon,Spell of Mask,Blue Eyes White Dragon,,,,,,,priced,125000,1250.00,6,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Box/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Box/Blue-Eyes-White-Dragon,Starter Box,Blue Eyes White Dragon,,,,,,,priced,3750,37.50,20,versions,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-BIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-BIK/Blue-Eyes-White-Dragon,Starter Deck Kaiba BIK,Blue Eyes White Dragon,,,,,,,priced,250,2.50,129,versions|search,no,,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V1-Ultra-Rare,Starter Deck Kaiba DDK,Blue Eyes White Dragon V1 Ultra Rare,V1,Ultra Rare,,,,,priced,60,0.60,221,versions|search,no,,,,2026-08-04
