public_product_path,canonical_url,enrichment_status,attempts,expansion,product_label,version,rarity,edition,printed_code,from_status,from_cents,from_eur,available_count,price_trend_cents,price_trend_eur,avg_1d_cents,avg_1d_eur,avg_7d_cents,avg_7d_eur,avg_30d_cents,avg_30d_eur,detail_ok,fields_present,fields_absent,source_date
/en/YuGiOh/Products/Singles/Legendary-Collection-25th-Anniversary-Edition/Blue-Eyes-White-Dragon-V2-Special,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-25th-Anniversary-Edition/Blue-Eyes-White-Dragon-V2-Special,pending,0,Legendary Collection 25th Anniversary Edition,,V2,,,,priced,400,4.00,694,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-1,pending,0,Legendary Collection Kaiba Mega Pack,,V1,,,,priced,30,0.30,1234,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-2,pending,0,Legendary Collection Kaiba Mega Pack,,V2,,,,priced,50,0.50,1087,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-3,pending,0,Legendary Collection Kaiba Mega Pack,,V3,,,,priced,600,6.00,734,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-4,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection-Kaiba-Mega-Pack/Blue-Eyes-White-Dragon-V-4,pending,0,Legendary Collection Kaiba Mega Pack,,V4,,,,priced,10,0.10,1136,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Collection/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Collection/Blue-Eyes-White-Dragon,pending,0,Legendary Collection,,,,,,priced,4,0.04,760,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-1,pending,0,Legendary Decks II,,V1,,,,priced,2,0.02,445,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-2,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-2,pending,0,Legendary Decks II,,V2,,,,priced,2,0.02,2018,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-3,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Decks-II/Blue-Eyes-White-Dragon-V-3,pending,0,Legendary Decks II,,V3,,,,priced,2,0.02,1837,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Legendary Duelists Season 2,,V1,Ultra Rare,,,priced,85,0.85,331,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V2-Ultra-Rare,pending,0,Legendary Duelists Season 2,,V2,Ultra Rare,,,priced,149,1.49,151,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V3-Ultra-Rare,pending,0,Legendary Duelists Season 2,,V3,Ultra Rare,,,priced,75,0.75,213,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-Season-2/Blue-Eyes-White-Dragon-V4-Ultra-Rare,pending,0,Legendary Duelists Season 2,,V4,Ultra Rare,,,priced,100,1.00,168,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Duelists-White-Dragon-Abyss/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Duelists-White-Dragon-Abyss/Blue-Eyes-White-Dragon,pending,0,Legendary Duelists White Dragon Abyss,,,,,,priced,2,0.02,846,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Legendary-Gold-Box/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Legendary-Gold-Box/Blue-Eyes-White-Dragon,pending,0,Legendary Gold Box,,,,,,priced,1290,12.90,27,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Limited Pack Stamp Edition,,V1,Ultra Rare,,,priced,190,1.90,90,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Limited Pack Stamp Edition,,V2,Secret Rare,,,priced,675,6.75,52,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V3-Starlight-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Limited-Pack-Stamp-Edition/Blue-Eyes-White-Dragon-V3-Starlight-Rare,pending,0,Limited Pack Stamp Edition,,V3,Starlight Rare,,,priced,30000,300.00,4,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V1-Ultra-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V1-Ultra-Parallel-Rare,pending,0,Magnificent Mavens,,V1,Rare,,,priced,14966,149.66,16,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V2-Secret-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Magnificent-Mavens/Blue-Eyes-White-Dragon-V2-Secret-Parallel-Rare,pending,0,Magnificent Mavens,,V2,Rare,,,priced,49900,499.00,2,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Maximum-Gold-El-Dorado/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Maximum-Gold-El-Dorado/Blue-Eyes-White-Dragon,pending,0,Maximum Gold El Dorado,,,,,,priced,99,0.99,876,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Maximum-Gold/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Maximum-Gold/Blue-Eyes-White-Dragon,pending,0,Maximum Gold,,,,,,priced,1299,12.99,277,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/OTS-Tournament-Pack-28/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/OTS-Tournament-Pack-28/Blue-Eyes-White-Dragon,pending,0,OTS Tournament Pack 28,,,,,,priced,9000,90.00,146,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Power-of-Chaos-Kaiba-the-Revenge/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Power-of-Chaos-Kaiba-the-Revenge/Blue-Eyes-White-Dragon,pending,0,Power of Chaos Kaiba the Revenge,,,,,,priced,100,1.00,283,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Premium-Gold-2/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Premium-Gold-2/Blue-Eyes-White-Dragon,pending,0,Premium Gold 2,,,,,,priced,150,1.50,229,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Prismatic God Box,,V1,Ultra Rare,,,priced,200,2.00,27,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V2-Ultimate-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Prismatic-God-Box/Blue-Eyes-White-Dragon-V2-Ultimate-Rare,pending,0,Prismatic God Box,,V2,Ultimate Rare,,,priced,2950,29.50,13,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon,pending,0,Promos OCG,,,,,,na,,,,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,pending,0,Promos OCG,,V1,Quarter Century Secret Rare,,,priced,21900,219.00,3,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V2-Parallel-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Promos-OCG/Blue-Eyes-White-Dragon-V2-Parallel-Rare,pending,0,Promos OCG,,V2,Rare,,,priced,1800,18.00,27,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Quarter Century Art Collection,,V1,Ultra Rare,,,priced,30,0.30,59,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V10-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V10-Quarter-Century-Secret-Rare,pending,0,Quarter Century Art Collection,,V10,Quarter Century Secret Rare,,,priced,15900,159.00,9,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Quarter Century Art Collection,,V2,Secret Rare,,,priced,50,0.50,38,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V3-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V3-Secret-Rare,pending,0,Quarter Century Art Collection,,V3,Secret Rare,,,priced,290,2.90,17,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V4-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V4-Secret-Rare,pending,0,Quarter Century Art Collection,,V4,Secret Rare,,,priced,295,2.95,30,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V5-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V5-Secret-Rare,pending,0,Quarter Century Art Collection,,V5,Secret Rare,,,priced,240,2.40,22,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V6-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V6-Quarter-Century-Secret-Rare,pending,0,Quarter Century Art Collection,,V6,Quarter Century Secret Rare,,,priced,1400,14.00,19,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V7-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V7-Quarter-Century-Secret-Rare,pending,0,Quarter Century Art Collection,,V7,Quarter Century Secret Rare,,,priced,2000,20.00,10,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V8-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V8-Quarter-Century-Secret-Rare,pending,0,Quarter Century Art Collection,,V8,Quarter Century Secret Rare,,,priced,2999,29.99,7,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V9-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Art-Collection/Blue-Eyes-White-Dragon-V9-Quarter-Century-Secret-Rare,pending,0,Quarter Century Art Collection,,V9,Quarter Century Secret Rare,,,priced,1600,16.00,11,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V1-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V1-Platinum-Secret-Rare,pending,0,Quarter Century Bonanza,,V1,Platinum Secret Rare,,,priced,400,4.00,408,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V2-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Bonanza/Blue-Eyes-White-Dragon-V2-Quarter-Century-Secret-Rare,pending,0,Quarter Century Bonanza,,V2,Quarter Century Secret Rare,,,priced,12000,120.00,80,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Quarter Century Chronicle sidePride,,V1,Ultra Rare,,,priced,498,4.98,5,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Quarter Century Chronicle sidePride,,V2,Secret Rare,,,priced,1700,17.00,18,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,pending,0,Quarter Century Chronicle sidePride,,V3,Quarter Century Secret Rare,,,priced,31000,310.00,4,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V4-Ultimate-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Chronicle-sidePride/Blue-Eyes-White-Dragon-V4-Ultimate-Rare,pending,0,Quarter Century Chronicle sidePride,,V4,Ultimate Rare,,,priced,6995,69.95,5,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Quarter Century Duelist Box,,V1,Ultra Rare,,,priced,99,0.99,19,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Quarter Century Duelist Box,,V2,Secret Rare,,,priced,900,9.00,8,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Duelist-Box/Blue-Eyes-White-Dragon-V3-Quarter-Century-Secret-Rare,pending,0,Quarter Century Duelist Box,,V3,Quarter Century Secret Rare,,,priced,6990,69.90,8,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V1-Quarter-Century-Secret-Rare,pending,0,Quarter Century Stampede,,V1,Quarter Century Secret Rare,,,priced,4000,40.00,151,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V2-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V2-Platinum-Secret-Rare,pending,0,Quarter Century Stampede,,V2,Platinum Secret Rare,,,priced,200,2.00,270,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V3-Platinum-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V3-Platinum-Secret-Rare,pending,0,Quarter Century Stampede,,V3,Platinum Secret Rare,,,priced,190,1.90,274,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V4-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V4-Quarter-Century-Secret-Rare,pending,0,Quarter Century Stampede,,V4,Quarter Century Secret Rare,,,priced,1050,10.50,165,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V5-Quarter-Century-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Quarter-Century-Stampede/Blue-Eyes-White-Dragon-V5-Quarter-Century-Secret-Rare,pending,0,Quarter Century Stampede,,V5,Quarter Century Secret Rare,,,priced,1299,12.99,195,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Rarity Collection 5,,V1,Ultra Rare,,,priced,99,0.99,1261,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V2-Starlight-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Rarity-Collection-5/Blue-Eyes-White-Dragon-V2-Starlight-Rare,pending,0,Rarity Collection 5,,V2,Starlight Rare,,,priced,1350,13.50,531,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Retro Pack,,V1,Ultra Rare,,,priced,599,5.99,133,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Retro-Pack/Blue-Eyes-White-Dragon-V2-Ultra-Rare,pending,0,Retro Pack,,V2,Ultra Rare,,,priced,1300,13.00,27,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V-1,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V-1,pending,0,Shonen Jump Magazine,,V1,,,,priced,154,1.54,123,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V2-Ultra-Rare,pending,0,Shonen Jump Magazine,,V2,Ultra Rare,,,priced,500,5.00,54,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V3-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V3-Ultra-Rare,pending,0,Shonen Jump Magazine,,V3,Ultra Rare,,,priced,6990,69.90,60,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V4-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Shonen-Jump-Magazine/Blue-Eyes-White-Dragon-V4-Ultra-Rare,pending,0,Shonen Jump Magazine,,V4,Ultra Rare,,,priced,27999,279.99,10,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V1-Common,pending,0,Speed Duel Battle City Box,,V1,Common,,,priced,2,0.02,462,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Box/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Speed Duel Battle City Box,,V2,Secret Rare,,,priced,129,1.29,208,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V1-Common,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V1-Common,pending,0,Speed Duel Battle City Finals,,V1,Common,,,priced,2,0.02,252,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V2-Secret-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Battle-City-Finals/Blue-Eyes-White-Dragon-V2-Secret-Rare,pending,0,Speed Duel Battle City Finals,,V2,Secret Rare,,,priced,1079,10.79,71,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Starter-Decks-Duelists-of-Tomorrow/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Starter-Decks-Duelists-of-Tomorrow/Blue-Eyes-White-Dragon,pending,0,Speed Duel Starter Decks Duelists of Tomorrow,,,,,,priced,4,0.04,495,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Speed-Duel-Tournament-Pack-1/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Speed-Duel-Tournament-Pack-1/Blue-Eyes-White-Dragon,pending,0,Speed Duel Tournament Pack 1,,,,,,priced,1350,13.50,93,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Spell-of-Mask/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Spell-of-Mask/Blue-Eyes-White-Dragon,pending,0,Spell of Mask,,,,,,priced,125000,1250.00,6,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Box/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Box/Blue-Eyes-White-Dragon,pending,0,Starter Box,,,,,,priced,3750,37.50,20,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-BIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-BIK/Blue-Eyes-White-Dragon,pending,0,Starter Deck Kaiba BIK,,,,,,priced,250,2.50,129,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V1-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V1-Ultra-Rare,pending,0,Starter Deck Kaiba DDK,,V1,Ultra Rare,,,priced,60,0.60,221,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V2-Ultra-Rare,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DDK/Blue-Eyes-White-Dragon-V2-Ultra-Rare,pending,0,Starter Deck Kaiba DDK,,V2,Ultra Rare,,,priced,389,3.89,65,,,,,,,,,no,,,2026-08-04
/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DIK/Blue-Eyes-White-Dragon,https://www.cardmarket.com/en/YuGiOh/Products/Singles/Starter-Deck-Kaiba-DIK/Blue-Eyes-White-Dragon,pending,0,Starter Deck Kaiba DIK,,,,,,priced,350,3.50,43,,,,,,,,,no,,,2026-08-04
